City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
284,Dicabisagan,94,PH,1614742599,83,17.0818,122.4157,75.83,7.85
285,Mulchén,79,CL,1614742599,51,-37.7167,-72.2333,65.82,5.23
286,Clyde River,90,CA,1614742267,84,70.4692,-68.5914,-7.6,9.22
287,Gunjur,2,GM,1614742599,50,13.2019,-16.7339,75.2,12.66
288,Nanortalik,21,GL,1614742256,66,60.1432,-45.2371,27.57,14.67
289,Sitka,75,US,1614742299,86,57.0531,-135.33,33.8,11.5
290,Makakilo City,20,US,1614742600,47,21.3469,-158.0858,78.8,11.5
291,Morgan City,90,US,1614742600,93,29.6994,-91.2068,48.2,10.36
292,Blacksburg,1,US,1614742380,69,37.2296,-80.4139,33.01,2.91
293,Mankāchar,2,IN,1614742600,15,25.5333,89.8667,82.83,6.11
294,Plouzané,90,FR,1614742600,93,48.3833,-4.6167,50.0,10.36
295,Inyonga,100,TZ,1614742600,95,-6.7167,32.0667,65.1,2.59
296,Santiago,10,CL,1614742601,68,-33.4569,-70.6483,68.0,6.91
297,Ilebo,100,CD,1614742601,94,-4.3167,20.5833,71.28,0.58
298,Beloha,100,MG,1614742601,87,-25.1667,45.05,72.75,6.64
299,Champerico,99,GT,1614742294,92,14.3,-91.9167,68.0,2.53
300,Ouro Sogui,0,SN,1614742602,24,15.6064,-13.3211,80.6,2.3
301,Irecê,2,BR,1614742303,79,-11.3042,-41.8558,68.4,15.28
302,Huarmey,100,PE,1614742602,72,-10.0681,-78.1522,74.55,3.91
303,Zhalantun,100,CN,1614742602,90,48.0,122.7167,19.33,6.2
304,Hasaki,20,JP,1614742283,36,35.7333,140.8333,50.0,14.97
305,Ileza,100,RU,1614742602,97,61.0533,43.9002,16.83,9.31
306,Yulara,1,AU,1614742295,16,-25.2406,130.9889,100.4,8.05
307,Maceió,0,BR,1614742603,94,-9.6658,-35.7353,73.4,2.3
308,Anadyr,0,RU,1614742258,64,64.75,177.4833,-14.8,6.71
309,Pontianak,90,ID,1614742603,74,-0.0333,109.3333,84.2,3.44
310,Faanui,100,PF,1614742243,72,-16.4833,-151.75,83.23,5.86
311,Anloga,20,GH,1614742603,84,5.7947,0.8973,84.2,6.91
312,Tegul'det,32,RU,1614742300,90,57.3064,88.1667,-1.77,4.16
313,Kavaratti,47,IN,1614742275,69,10.5669,72.642,82.45,7.47
314,North Platte,1,US,1614742545,52,41.1239,-100.7654,48.0,5.75
315,Bonthe,7,SL,1614742248,92,7.5264,-12.505,77.63,2.84
316,Caborca,0,MX,1614742604,17,30.5838,-111.101,64.0,1.99
317,Lakhtinskiy,0,RU,1614742604,80,59.9911,30.1597,30.99,11.18
318,Balrāmpur,0,IN,1614742604,17,27.4333,82.1833,73.22,5.35
319,Saint-Pierre,0,RE,1614742285,61,-21.3393,55.4781,77.0,4.61
320,Amahai,92,ID,1614742604,61,-3.3333,128.9167,85.93,7.52
321,Pechenga,90,RU,1614742604,86,69.5259,31.1703,21.2,9.22
322,Olafsvik,100,IS,1614742604,88,64.8945,-23.7142,36.05,19.33
323,Pemba,100,MZ,1614742604,85,-12.974,40.5178,77.47,7.23
324,Manado,40,ID,1614742604,66,1.487,124.8455,87.8,9.22
325,Narsaq,75,GL,1614742355,31,60.9167,-46.05,42.8,42.57
326,Ushtobe,100,KZ,1614742605,94,45.2514,77.9838,32.74,9.53
327,Urmia,75,IR,1614742605,86,37.5527,45.0761,32.0,4.61
328,Skjervøy,100,NO,1614742605,85,70.0311,20.9714,33.6,22.7
329,Alta Floresta,0,BR,1614742605,100,-9.8756,-56.0861,73.4,1.14
330,Bereda,91,ES,1614742606,100,43.2686,-7.5406,43.0,1.99
331,Usogorsk,100,RU,1614742606,92,63.4106,48.6872,19.94,9.8
332,Littleton,1,US,1614742559,33,39.6133,-105.0166,44.01,5.75
333,Monte Alegre,97,BR,1614742282,92,-2.0078,-54.0692,73.18,3.49
334,Elizabeth City,1,US,1614742606,65,36.2946,-76.2511,37.4,5.84
335,Jutaí,100,BR,1614742606,96,-5.1833,-68.9,72.3,2.13
336,São Filipe,56,CV,1614742286,76,14.8961,-24.4956,69.48,8.23
337,Pevek,2,RU,1614742227,86,69.7008,170.3133,-25.73,3.0
338,Pringsewu,80,ID,1614742606,64,-5.3582,104.9744,87.13,4.92
339,Qui Nhon,80,VN,1614742554,73,13.7667,109.2333,79.39,12.08
340,Catabola,100,AO,1614742607,98,-12.15,17.2833,57.34,3.09
341,Srednebelaya,0,RU,1614742607,48,50.6594,128.0106,15.8,4.47
342,Wonthaggi,98,AU,1614742607,59,-38.6044,145.5913,66.99,11.01
343,Marondera,73,ZW,1614742607,98,-18.1853,31.5519,54.63,8.86
344,Ndélé,21,CF,1614742607,20,8.4109,20.6473,71.91,9.06
345,Onega,92,RU,1614742521,97,63.9061,38.1404,19.45,8.21
346,São João dos Patos,100,BR,1614742608,93,-6.495,-43.7022,70.32,2.59
347,Bathsheba,40,BB,1614742608,65,13.2167,-59.5167,77.0,13.8
348,Castro,99,BR,1614742235,96,-24.7911,-50.0119,63.14,5.3
349,Codrington,86,AU,1614742243,52,-38.2667,141.9667,61.99,10.92
350,Nyrob,100,RU,1614742608,98,60.733,56.7202,21.88,5.23
351,Norman Wells,75,CA,1614742237,69,65.282,-126.8329,-16.6,5.75
352,Moirāng,75,IN,1614742608,67,24.5,93.7667,62.6,1.14
353,Port-Gentil,99,GA,1614742363,84,-0.7193,8.7815,81.5,12.17
354,Taoudenni,68,ML,1614742325,25,22.6783,-3.9836,66.4,8.77
355,Ardeşen,75,TR,1614742609,93,41.1911,40.9875,35.6,13.8
356,Bubaque,0,GW,1614742609,67,11.2833,-15.8333,76.75,14.9
357,Lebowakgomo,0,ZA,1614742609,94,-24.2,29.5,57.2,4.61
358,San Andrés,40,CO,1614742609,74,12.5847,-81.7006,80.6,11.5
359,Omsukchan,78,RU,1614742609,87,62.5333,155.8,-8.12,2.19
360,Fairbanks,90,US,1614742304,85,64.8378,-147.7164,7.0,4.61
361,Chapais,1,CA,1614742336,76,49.7834,-74.8492,-16.6,1.03
362,Cairns,40,AU,1614742609,61,-16.9167,145.7667,84.2,23.02
363,Ostrovnoy,100,RU,1614742296,97,68.0531,39.5131,26.35,14.16
364,Cayenne,75,GF,1614742289,94,4.9333,-52.3333,73.4,3.44
365,Kangaatsiaq,100,GL,1614742359,82,68.3065,-53.4641,14.52,6.08
366,Jagüey Grande,20,CU,1614742610,88,22.5269,-81.1286,69.8,3.44
367,Milford,1,US,1614742610,34,41.2223,-73.0565,28.4,5.75
368,Baykit,4,RU,1614742610,78,61.67,96.37,-22.13,2.39
369,Mitzic,98,GA,1614742611,98,0.7821,11.549,68.67,0.94
370,El Batey,20,DO,1614742611,88,19.7667,-70.5167,73.4,11.45
371,Creemore,98,CA,1614742611,51,44.327,-80.1075,32.0,16.11
372,Kumul,9,CN,1614742251,53,42.8,93.45,44.04,2.15
373,Cabo San Lucas,75,MX,1614741967,68,22.8909,-109.9124,66.2,9.22
374,Nantucket,0,US,1614742298,85,41.2835,-70.0995,27.0,27.54
375,Rio Grande,78,BR,1614742333,95,-32.035,-52.0986,73.99,9.78
376,Imbituba,75,BR,1614742162,88,-28.24,-48.6703,75.2,8.05
377,Saint-Augustin,86,CA,1614742612,94,51.226,-58.6502,11.26,10.31
378,Te Anau,63,NZ,1614742360,66,-45.4167,167.7167,61.72,8.55
379,Ende,47,ID,1614742612,58,-8.8432,121.6623,88.38,3.71
380,Marabu,40,MY,1614742612,84,4.4148,114.0089,86.0,4.61
381,Araguaína,100,BR,1614742612,92,-7.1911,-48.2072,73.18,3.4
382,Naryan-Mar,28,RU,1614742612,96,67.6713,53.087,7.99,4.92
383,Lorengau,100,PG,1614742310,74,-2.0226,147.2712,83.57,9.01
384,George Town,20,MY,1614742532,70,5.4112,100.3354,86.0,4.61
385,Faya,0,SA,1614742613,62,18.3851,42.4509,53.6,1.97
386,Collecchio,87,IT,1614742613,82,44.754,10.2184,42.01,4.41
387,Khasan,100,RU,1614742350,94,42.4308,130.6434,32.41,16.22
388,Miramar,1,US,1614742318,78,25.9873,-80.2323,75.2,5.75
389,Guerrero Negro,13,MX,1614742217,38,27.9769,-114.0611,62.04,5.19
390,Sabang,2,ID,1614742614,74,5.8933,95.3214,82.63,10.29
391,Insar,100,RU,1614742614,96,53.8653,44.3738,25.68,14.32
392,Cravo Norte,91,CO,1614742614,36,6.3017,-70.2041,78.21,5.39
393,Darhan,100,MN,1614742614,90,49.4867,105.9228,27.5,6.67
394,Dunmore Town,43,BS,1614742615,74,25.5,-76.65,74.91,10.92
395,Ponta Delgada,20,PT,1614742346,67,37.7333,-25.6667,59.0,27.63
396,Muisne,92,EC,1614742615,87,0.6,-80.0333,75.29,4.97
397,Taiyuan,0,CN,1614742615,46,37.8694,112.5603,48.2,4.47
398,St Austell,75,GB,1614742616,93,50.3383,-4.7658,46.4,6.91
399,Ayan,0,RU,1614742319,75,56.45,138.1667,-3.98,4.09
400,Airai,100,TL,1614742272,77,-8.9266,125.4092,72.93,3.69
401,Muros,21,ES,1614742242,100,42.7762,-9.0603,44.01,3.44
402,Capitán Bado,15,PY,1614742616,96,-23.2667,-55.5333,69.57,8.52
403,Necochea,0,AR,1614742617,91,-38.5473,-58.7368,69.01,3.0
404,Oskemen,90,KZ,1614742617,86,49.9565,82.6119,19.4,11.18
405,Shirokiy,100,RU,1614742617,96,49.758,129.523,13.37,13.47
406,Guangyuan,100,CN,1614742617,82,32.442,105.823,43.0,5.17
407,Alpena,1,US,1614742618,51,45.0617,-83.4327,35.6,10.36
408,Chara,97,RU,1614742618,80,56.9064,118.2631,-13.31,1.45
409,Leirvik,98,NO,1614742618,92,59.7798,5.5005,39.0,2.59
410,Pizarro,96,CO,1614742618,87,4.9533,-77.366,75.87,2.57
411,Sovetskiy,100,RU,1614742618,96,61.3614,63.5842,11.37,7.14
412,Dawei,0,MM,1614742619,36,14.0833,98.2,91.44,5.7
413,Utiel,85,ES,1614742619,84,39.5667,-1.2,54.0,3.15
414,Forécariah,47,GN,1614742619,78,9.4306,-13.0881,80.6,2.3
415,Moate,66,IE,1614742619,93,53.55,-7.7167,39.0,5.01
416,Aklavik,100,CA,1614742311,76,68.2191,-135.0107,-20.2,4.61
417,Kontagora,99,NG,1614742620,16,10.3999,5.4695,79.72,9.33
418,Susuman,100,RU,1614742620,82,62.7833,148.1667,-14.75,3.56
419,Ballina,90,AU,1614742620,69,-28.8667,153.5667,77.0,5.75
420,Sawtell,40,AU,1614742620,73,-30.3833,153.1,75.2,10.36
421,Sinnamary,100,GF,1614742620,92,5.3833,-52.95,75.61,11.14
422,Mirandela,11,PT,1614742621,98,41.4874,-7.187,36.0,1.3
423,Kutum,26,SD,1614742223,35,14.2,24.6667,53.56,10.04
424,Nouakchott,36,MR,1614742244,21,18.0858,-15.9785,69.8,12.66
425,Kanniyākumāri,0,IN,1614742621,57,8.0833,77.5667,82.0,14.36
426,Andenes,99,NO,1614742621,74,69.3143,16.1194,32.0,28.77
427,San Lorenzo,40,PY,1614742381,69,-25.3333,-57.5333,82.4,4.61
428,Omboué,100,GA,1614742329,90,-1.5746,9.2618,78.13,4.23
429,Batemans Bay,0,AU,1614742285,50,-35.7167,150.1833,69.01,3.0
430,Salinópolis,95,BR,1614742621,86,-0.6136,-47.3561,77.77,9.84
431,Cowra,0,AU,1614742621,46,-33.8333,148.6833,69.01,1.01
432,Paraty,100,BR,1614742622,77,-23.2178,-44.7131,74.32,3.89
433,Avera,90,US,1614742231,93,33.194,-82.5271,42.8,11.5
434,Kirakira,100,SB,1614742277,84,-10.4544,161.9205,80.71,6.93
435,Tura,0,IN,1614742232,14,25.5198,90.2201,86.09,1.9
436,Sergeevka,100,KZ,1614742622,93,53.88,67.4158,6.44,18.57
437,Vila Velha,20,BR,1614742057,94,-20.3297,-40.2925,75.2,2.3
438,Joshīmath,0,IN,1614742622,25,30.5667,79.5667,61.02,1.52
439,Talnakh,0,RU,1614742272,75,69.4865,88.3972,-23.85,9.42
440,Hornepayne,94,CA,1614742623,98,49.2138,-84.7705,22.84,6.51
441,Kyabé,23,TD,1614742623,20,9.4515,18.9449,74.34,7.29
442,Camacupa,100,AO,1614742623,95,-12.0167,17.4833,58.14,3.74
443,Phetchaburi,51,TH,1614742624,58,12.9667,99.5833,90.0,6.22
444,Pont-Audemer,0,FR,1614742624,71,49.35,0.5167,48.2,5.75
445,Winburg,21,ZA,1614742624,57,-28.518,27.0093,58.35,5.99
446,Mount Gambier,90,AU,1614742624,48,-37.8333,140.7667,64.4,12.66
447,Sibolga,87,ID,1614742351,80,1.7427,98.7792,82.2,3.58
448,Labuhan,24,ID,1614742625,68,-6.8844,112.2051,85.66,6.04
449,Cabinda,100,AO,1614742625,86,-5.55,12.2,78.93,0.69
450,Bulgan,95,MN,1614742625,82,48.8125,103.5347,28.11,6.02
451,La Asuncion,43,VE,1614742625,87,11.0333,-63.8628,72.95,10.33
452,Chu,99,KZ,1614742625,98,43.5983,73.7614,31.71,5.26
453,Palu,42,ID,1614742625,49,-0.8917,119.8707,90.82,4.09
454,North Bend,1,US,1614742626,81,43.4065,-124.2243,46.4,6.91
455,Usinsk,94,RU,1614742626,95,65.9939,57.5281,6.3,8.05
456,La Serena,0,CL,1614742626,88,-29.9078,-71.2542,60.8,2.3
457,Longhua,13,CN,1614742626,47,23.6137,114.1919,75.61,1.92
458,Minuri,44,PH,1614742626,80,16.535,121.8574,79.65,3.49
459,Boulder,1,US,1614742456,20,40.0833,-105.3505,50.0,10.36
460,Khovd,55,MN,1614742627,64,48.0056,91.6419,34.09,10.56
461,Isesaki,0,JP,1614742627,28,36.3167,139.2,46.0,8.99
462,Flinders,40,AU,1614742290,42,-34.5833,150.8552,72.0,10.36
463,Nurota,65,UZ,1614742627,65,40.5614,65.6886,41.0,4.61
464,Ilhabela,97,BR,1614742298,87,-23.7781,-45.3581,75.56,3.67
465,Dongsheng,0,CN,1614742627,49,39.8161,109.9776,44.28,15.68
466,Zhigalovo,100,RU,1614742628,84,54.8097,105.1578,3.7,4.07
467,Haines Junction,100,CA,1614742267,59,60.7522,-137.5108,26.6,3.44
468,Deputatsky,100,RU,1614742628,87,69.3,139.9,-28.86,2.1
469,Brewster,1,US,1614742628,39,41.3973,-73.6171,24.8,3.44
470,Don Luan,1,VN,1614742495,39,11.5333,106.9167,96.39,0.85
471,Waipawa,20,NZ,1614742347,73,-41.4122,175.5153,70.0,24.16
472,Rome,90,US,1614742628,63,43.2128,-75.4557,19.99,4.61
473,Port Blair,20,IN,1614742366,83,11.6667,92.75,80.6,2.3
474,Abu Samrah,4,SY,1614742629,91,35.3029,37.1841,43.68,3.42
475,Ābādān,0,IR,1614742629,87,30.3392,48.3043,51.8,2.3
476,Benghazi,0,LY,1614742629,67,32.1167,20.0667,54.05,17.27
477,Howard Springs,75,AU,1614742629,66,-12.497,131.047,91.99,11.5
478,Kurya,100,RU,1614742629,96,51.6003,82.2888,16.45,10.04
479,Aykhal,35,RU,1614742303,79,66.0,111.5,-28.79,3.49
480,Liwale,88,TZ,1614742457,98,-9.7667,37.9333,69.73,3.29
481,Rocha,40,UY,1614742227,93,-34.4833,-54.3333,69.3,6.38
482,Vrnograč,0,BA,1614742630,93,45.1636,15.9536,28.4,4.61
483,Klyuchi,93,RU,1614742325,92,52.2667,79.1667,13.17,10.07
484,Ibb,0,YE,1614742630,49,13.9667,44.1833,61.25,2.24
485,Askiz,100,RU,1614742630,95,53.1319,90.5264,19.92,1.63
486,Miles City,90,US,1614742630,45,46.4083,-105.8406,44.6,10.36
487,Kudahuvadhoo,39,MV,1614742309,68,2.6708,72.8944,82.29,14.72
488,Kidal,7,ML,1614742631,25,18.4411,1.4078,70.29,3.96
489,Souillac,75,MU,1614742252,94,-20.5167,57.5167,77.0,5.75
490,Kralendijk,42,BQ,1614742631,94,12.15,-68.2667,73.4,5.75
491,Santa Rita,40,BR,1614742631,100,-7.1139,-34.9781,75.2,2.3
492,Sāveh,26,IR,1614742631,48,35.0213,50.3566,49.82,6.76
493,Kieta,98,PG,1614742631,74,-6.2167,155.6333,83.1,9.33
494,Petropavlovsk-Kamchatskiy,90,RU,1614742286,93,53.0452,158.6483,21.2,6.71
495,Gueugnon,0,FR,1614742632,81,46.6036,4.0629,42.01,2.3
496,Somerset,1,US,1614742632,74,40.5668,-74.5496,30.0,5.57
497,Mossamedes,1,AO,1614742261,81,-15.1961,12.1522,72.12,2.82
498,Bolobo,100,CD,1614742632,90,-2.1667,16.2333,74.14,3.96
499,San Cristobal,40,VE,1614742632,73,7.7669,-72.225,77.0,2.3
500,Taos,1,US,1614742633,47,36.4072,-105.5731,33.8,6.91
501,Cabras,91,IT,1614742633,78,39.93,8.5314,46.08,7.74
502,Saint Anthony,1,US,1614742633,70,45.0205,-93.218,41.0,3.44
503,Lyubinskiy,28,RU,1614742633,77,55.1542,72.6925,-4.0,4.47
504,Belaya Gora,99,RU,1614742321,83,68.5333,146.4167,-27.31,4.34
505,Luwuk,81,ID,1614742633,62,-0.9516,122.7875,87.37,2.44
506,Belmonte,75,BR,1614742634,88,-15.8631,-38.8828,73.4,3.44
507,Makkah al Mukarramah,1,SA,1614742331,51,21.4267,39.8261,69.01,2.77
508,Neiafu,75,TO,1614742634,94,-18.65,-173.9833,77.0,5.75
509,Matara,9,LK,1614742634,56,5.9485,80.5353,81.61,11.79
510,Aberdeen,90,GB,1614742585,93,57.1437,-2.0981,37.4,3.44
511,Kaitong,85,CN,1614742634,84,44.8135,123.15,34.7,11.99
512,Parabel',93,RU,1614742634,93,58.6978,81.4825,0.41,8.7
513,Donskoye,90,RU,1614742635,93,45.4552,41.9741,35.01,20.13
514,Valparaíso,42,CL,1614742364,80,-33.0393,-71.6273,61.0,3.83
515,Takoradze,80,GH,1614742635,89,4.8845,-1.7554,78.76,7.83
516,Ayorou,0,NE,1614742635,20,14.7308,0.9174,78.22,9.33
517,Hvide Sande,40,DK,1614742635,93,56.0045,8.1294,30.0,2.3
518,Porto Velho,90,BR,1614742344,94,-8.7619,-63.9039,73.4,2.3
519,Lagoa,9,PT,1614742635,64,39.05,-27.9833,56.25,30.98
520,Yabrūd,0,SY,1614742635,87,33.9674,36.6574,37.4,6.91
521,Setermoen,75,NO,1614742636,80,68.861,18.3486,28.4,6.91
522,Jeremoabo,71,BR,1614742636,93,-10.075,-38.4808,70.11,6.91
523,Saint-Louis,0,SN,1614742636,25,16.3333,-15.0,77.0,2.3
524,Marystown,85,CA,1614742240,90,47.1666,-55.1483,18.86,17.49
525,Caravelas,26,BR,1614742239,91,-17.7125,-39.2481,74.46,4.0
526,Nikki,1,BJ,1614742636,24,9.9401,3.2108,70.45,2.93
527,São Luís do Quitunde,0,BR,1614742542,94,-9.3183,-35.5611,73.4,2.3
528,Puerto Lempira,12,HN,1614742636,83,15.2667,-83.7667,73.9,7.34
529,Luanda,40,AO,1614742028,83,-8.8368,13.2343,78.8,10.36
530,Mizdah,36,LY,1614742637,91,31.4451,12.9801,49.23,16.89
531,Siavonga,13,ZM,1614742637,89,-16.5382,28.7088,69.28,3.18
532,Udaipur,0,IN,1614742637,15,24.5712,73.6918,79.66,2.71
533,Kuzino,98,RU,1614742638,97,57.0224,59.4412,20.46,9.48
534,Mbanza-Ngungu,100,CD,1614742638,98,-5.25,14.8667,66.56,0.81
535,Avilés,90,ES,1614742106,93,43.5547,-5.9248,50.0,5.75
536,Balabac,62,PH,1614742638,75,7.9868,117.0645,83.53,16.55
537,Mokhsogollokh,90,RU,1614742353,85,61.4681,128.9203,-12.66,1.32
538,Puerto Baquerizo Moreno,70,EC,1614742639,85,-0.9,-89.6,78.4,8.12
539,Umluj,0,SA,1614742639,51,25.0213,37.2685,67.96,10.27
540,Olavarría,0,AR,1614742639,87,-36.8927,-60.3225,72.0,5.99
541,Kuala Pilah,20,MY,1614742640,66,2.7389,102.2487,87.01,6.91
542,Tiarei,75,PF,1614742302,66,-17.5333,-149.3333,87.8,6.91
543,Bandarbeyla,41,SO,1614742640,75,9.4942,50.8122,77.47,13.76
544,Tiksi,100,RU,1614742244,85,71.6872,128.8694,-28.14,3.58
545,Dali,0,CN,1614742260,35,25.7,100.1833,62.94,7.27
546,Tungor,0,RU,1614742640,80,53.3808,142.9564,-1.37,15.57
547,Kirensk,100,RU,1614742640,89,57.7853,108.1119,-10.82,4.41
548,Hūn,0,LY,1614742640,84,29.1268,15.9477,49.82,6.24
549,Pangoa,23,PE,1614742641,96,-12.1167,-73.0,67.21,2.73
550,Svenstrup,90,DK,1614742641,100,56.9723,9.8481,35.6,10.36
551,Mayo,1,US,1614742338,60,38.8876,-76.5119,36.0,11.3
552,Semme,0,FR,1614742641,49,46.1963,1.5007,46.4,3.44
553,Cockburn Town,16,TC,1614742020,75,21.4612,-71.1419,75.78,20.0
554,Bangassou,100,CF,1614742642,34,4.7413,22.8184,62.89,1.16
555,Rehoboth,0,NA,1614742642,53,-23.3167,17.0833,65.41,4.56
556,Ouagadougou,18,BF,1614742642,20,12.3642,-1.5383,84.2,8.05
557,Malé,20,MV,1614742398,70,4.1748,73.5089,84.2,10.36
558,Abbeville,37,FR,1614742642,93,50.1,1.8333,43.0,3.44
559,Ibrā’,0,OM,1614742643,35,22.6906,58.5334,76.59,2.04
560,Palmer,20,US,1614742315,42,42.1584,-72.3287,21.99,12.66
561,Ust-Maya,99,RU,1614742643,85,60.4167,134.5333,-11.43,2.48
562,Totness,100,SR,1614742643,87,5.8833,-56.3167,76.33,8.5
563,Yasothon,75,TH,1614742643,69,15.75,104.1333,90.0,10.36
564,Brest,90,BY,1614742643,87,52.1,23.7,35.6,4.47
565,Moussoro,3,TD,1614742644,19,13.6408,16.4901,71.55,16.13
566,Saint-Joseph,0,RE,1614742644,61,-21.3667,55.6167,78.01,4.61
567,Ridgecrest,75,US,1614742644,13,35.6225,-117.6709,55.99,5.75
568,Solnechnyy,100,RU,1614742644,75,50.7214,136.6319,11.03,7.4
569,Tazmalt,99,DZ,1614742644,57,36.3868,4.3989,54.52,3.33
570,Berlevåg,100,NO,1614742314,94,70.8578,29.0864,26.29,7.05
